clave_mun,municipio,poblacion,pob_indigena,pob_afrodescendiente,pob_analfabeta,pob_discapacidad,viviendas,viv_internet,viv_computadoras,viv_celular,ind_rez_social,grad_rez_social,ind_margi,ind_margi_norm,grad_margi,pobr,pobr_ext,pobr_mod,pob_vuln_carencias,pob_vuln_ingresos,pob_no_vuln,rez_educativo,pob_car_hogar,pob_car_salud,pob_car_seg_social,pob_car_ser_basicos,pob_car_alimentacion,pob_car_al_una,pon_car_al_tres,pob_bajo_linea_asist,pob_bajo_linea_min_asist,gini,tasa_ingresos,cama_hospital,cama_fuera_hospital,cama_rec_nac,consultorios,equipamento,medicos_otros,medicos_gen_esp_odont,otro_pers,otro_pers_prof,enfermeria_contac_paciente,enfermeria_otras,medicos_adiest,per_tecnico,total_elementos_salud,por_mas_15_analfabeta,tasa_alfa_1524,grad_escol_prom_15
20350,San Sebastián Tutla,16878,2137,575,149,502,5287,3831,3206,4818,-1.308313,Muy bajo,60.77810729,0.951700574,Muy bajo,3276,401,2874,7767,723,7662,1041,368,8404,9683,806,1431,11043,1855,3998,1035,0.3323686719,0.1415510029,0,0,0,13,0,0,27,34,6,20,0,3,9,112,98.8,99.8,12.6
20351,San Simón Almolongas,2802,41,8,404,268,838,50,46,527,0.801204,Medio,51.73448702,0.810090066,Alto,2257,718,1539,506,22,19,1179,371,835,2313,2041,645,2762,1496,2279,1150,0.3603330056,0.1626900037,0,0,0,1,0,0,1,0,0,1,0,0,0,3,80.1,99.3,5.5
20352,San Simón Zahuatlán,4940,4919,5,1138,256,595,2,5,337,1.885218,Muy alto,46.0418417,0.720951163,Muy alto,4925,4168,757,17,0,0,2782,2581,3110,4750,3286,2882,4942,4316,4925,4740,0.4703293443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3,85.6,4.1
20353,Santa Ana,2406,32,7,243,170,618,194,45,317,0.520475,Medio,52.50336128,0.822129567,Alto,2020,741,1278,373,3,12,821,425,751,2129,1692,680,2393,1305,2022,1119,0.3527809978,0.1725816627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9,96.5,5.2
20354,Santa Ana Ateixtlahuaca,477,470,3,120,31,142,19,7,37,1.878453,Muy alto,48.48287291,0.759174315,Muy alto,464,375,89,3,8,2,231,205,400,377,359,183,467,405,472,432,0.3555369973,0.186553662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,97.6,6.4
20355,Santa Ana Cuauhtémoc,681,486,7,112,92,231,19,5,41,1.207676,Alto,50.80646707,0.795558566,Alto,610,255,356,33,32,6,300,184,63,378,478,336,643,341,642,489,0.3829336663,0.1924945042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.1,100,7.2
20356,Santa Ana del Valle,2179,2083,3,102,186,604,119,85,477,0.187782,Medio,53.01942017,0.830210331,Medio,1562,515,1046,550,17,52,792,381,1338,1766,1279,363,2111,1242,1578,741,0.4023390015,0.1423290024,0,0,0,2,0,0,5,0,2,2,0,0,0,11,85.6,98.8,6.5
20357,Santa Ana Tavela,848,36,6,54,126,269,7,10,165,0.970743,Alto,52.80524128,0.826856588,Medio,686,237,448,151,6,5,245,267,175,653,767,319,837,527,692,341,0.3522999883,0.1667366674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3,95,5.1
20358,Santa Ana Tlapacoyan,1958,24,15,223,199,615,37,36,489,0.395826,Medio,52.28965942,0.818783294,Alto,1332,394,937,567,18,43,715,510,871,1475,1120,655,1898,1087,1350,567,0.3768236637,0.1612886687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.8,98.9,5.5
20359,Santa Ana Yareni,637,635,1,96,80,234,23,2,77,1.519437,Alto,50.94796586,0.79777424,Alto,583,215,368,47,5,1,246,216,156,466,487,78,631,323,588,397,0.3575490018,0.2078856677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8,97.9,6.7
20360,Santa Ana Zegache,3981,1987,168,398,168,1169,229,132,838,0.785959,Medio,52.0155293,0.814490798,Alto,2981,921,2060,864,55,83,1051,1105,1653,2908,3270,1100,3844,2466,3036,1216,0.368634661,0.1918419997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.3,99,7
20361,Santa Catalina Quierí,825,819,0,117,36,252,4,7,56,1.53678,Alto,50.25774991,0.786966419,Alto,780,315,466,43,2,0,321,174,96,702,750,165,823,437,782,581,0.340402325,0.2933650017,0,2,0,2,0,0,2,0,0,0,0,0,0,6,85.1,99.1,6.5
20362,Santa Catarina Cuixtla,1495,489,53,131,123,435,157,70,313,0.083007,Bajo,53.35642259,0.83548732,Medio,1029,216,813,376,26,65,485,225,517,1069,632,78,1405,468,1055,481,0.376924992,0.168099001,0,0,0,2,0,0,1,0,0,2,0,3,0,8,81.8,96,5.4
20363,Santa Catarina Ixtepeji,2675,308,71,45,159,772,109,82,523,-0.214712,Bajo,54.52422688,0.85377351,Medio,2066,495,1571,476,59,76,565,506,1079,2150,1362,313,2541,1028,2125,1058,0.35838901,0.1919826667,0,0,0,3,0,0,3,0,1,4,0,1,0,12,86.6,98.6,7.1
20364,Santa Catarina Juquila,18654,7300,1837,1933,908,4535,731,569,2997,0.736081,Medio,52.22771258,0.817813292,Alto,11277,3640,7637,3287,85,274,5041,4051,5335,13461,9447,3321,14564,8517,11362,5661,0.3620520035,0.1379826615,10,7,4,10,5,2,17,15,4,36,1,2,7,120,80.8,99.2,5.7
20365,Santa Catarina Lachatao,1059,688,18,30,77,373,59,26,227,0.217523,Medio,53.49155315,0.837603277,Medio,783,97,686,218,33,26,142,202,206,831,430,57,1000,231,816,357,0.3744569918,0.1790006707,0,0,0,3,0,0,2,0,0,4,0,2,0,11,88.6,99,6.7
20366,Santa Catarina Loxicha,3676,751,41,408,223,897,50,46,772,1.257102,Alto,50.24598861,0.786782253,Alto,3552,1957,1595,99,15,13,1394,1539,1203,3271,2721,1204,3650,2452,3566,2817,0.3844310045,0.141911,0,0,0,4,0,0,3,0,0,3,0,2,1,13,97.8,99.5,7.7
20367,Santa Catarina Mechoacán,4582,4523,168,607,252,1147,147,69,907,1.304266,Alto,48.41070115,0.758044206,Muy alto,4242,2240,2002,232,42,68,1829,1351,1020,3584,4139,2351,4474,3202,4284,2923,0.405071338,0.1364140014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7,97.7,6.8
20368,Santa Catarina Minas,2067,44,118,170,195,552,231,72,475,0.650356,Medio,52.22566564,0.81778124,Alto,1346,336,1010,668,11,43,565,574,531,1720,1519,267,2014,1016,1357,524,0.3676360051,0.1624263301,0,0,0,1,0,0,1,1,0,2,0,2,0,7,96.3,100,7.5
20369,Santa Catarina Quiané,2193,91,40,140,112,659,197,130,507,-0.150537,Bajo,54.1772143,0.848339776,Medio,962,148,814,953,31,248,528,477,277,1500,763,490,1915,630,993,282,0.4055646658,0.1389390007,0,0,0,3,0,1,3,0,0,2,0,1,0,10,82.5,97.7,5.9
20370,Santa Catarina Tayata,662,129,11,21,56,208,31,31,140,0.22448,Medio,54.59082149,0.854816289,Bajo,509,134,375,109,12,31,89,174,129,340,549,150,618,224,522,302,0.418686678,0.1625579993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.7,98.9,6.4
20371,Santa Catarina Ticuá,986,852,29,163,87,350,38,14,115,1.326445,Alto,50.954893,0.797882709,Alto,919,392,528,24,33,9,274,200,220,724,725,256,944,443,952,809,0.4123549958,0.132394669,0,0,0,3,0,0,3,0,1,5,0,1,1,14,88.8,98.2,7.3
20372,Santa Catarina Yosonotú,1316,1218,10,367,133,465,20,20,108,2.242612,Muy alto,48.27171773,0.755867919,Muy alto,1198,298,900,82,30,7,593,147,69,626,1247,137,1279,424,1228,883,0.3537590007,0.2010896653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4,99.7,7.9
20373,Santa Catarina Zapoquila,403,7,8,36,23,127,2,0,3,0.373212,Medio,50.80575225,0.795547373,Alto,378,180,198,20,4,1,98,144,39,322,330,170,398,240,382,274,0.3419439991,0.1900326659,0,0,0,1,0,0,1,0,0,1,0,0,0,3,92.7,100,6.8
20374,Santa Cruz Acatepec,1645,1627,4,230,119,424,11,20,293,2.306211,Muy alto,47.60363167,0.745406621,Muy alto,1546,914,632,80,3,17,620,1009,179,1460,1357,525,1626,1212,1550,1177,0.3667526642,0.1528496693,0,0,0,1,0,0,1,0,0,1,0,0,1,4,95.7,99,9
20375,Santa Cruz Amilpas,13200,4016,462,264,419,3669,2020,1578,3403,-0.923129,Muy bajo,58.53479699,0.916573457,Muy bajo,4160,786,3374,3370,615,3319,1276,1567,4583,6522,1291,1086,7530,2171,4775,1740,0.3571153382,0.1569816718,0,0,0,3,0,1,13,4,1,14,0,1,0,37,78.1,99.1,7
20376,Santa Cruz de Bravo,365,16,2,56,39,100,4,6,43,0.079521,Bajo,52.2445262,0.81807657,Alto,275,53,222,79,4,6,133,38,12,280,238,32,355,93,279,140,0.3998913368,0.1354096706,0,0,0,1,0,0,0,0,0,1,0,0,0,2,64.6,98,5.6
20377,Santa Cruz Itundujia,10860,2205,132,814,1164,2994,617,184,1360,1.655916,Alto,49.31774989,0.772247326,Alto,9659,4052,5607,1093,60,53,3012,3651,999,8551,10054,4172,10752,6455,9719,6226,0.3438923359,0.196538493,0,0,0,9,0,0,4,0,0,13,0,3,2,31,88.3,100,6.8
20378,Santa Cruz Mixtepec,3720,1083,107,238,253,970,114,97,597,0.573444,Medio,51.90254396,0.812721604,Alto,3017,1295,1722,619,27,59,1008,1052,1036,3215,2610,1324,3636,2161,3044,1820,0.4044866761,0.1192809989,0,0,0,5,0,0,4,1,0,5,0,1,1,17,78.6,96.8,6.3
20379,Santa Cruz Nundaco,2951,2825,11,264,154,783,64,35,428,1.41617,Alto,51.68259463,0.809277504,Alto,2652,1216,1436,266,17,17,703,903,727,2360,2630,1152,2918,1881,2669,1757,0.357874006,0.1472716654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2,99.3,10.7
20380,Santa Cruz Papalutla,2242,1208,20,132,160,645,158,117,551,0.19855,Medio,54.06306397,0.846552341,Medio,1325,255,1070,838,18,62,622,409,510,1806,1553,330,2163,929,1343,442,0.3504793346,0.1846086631,0,0,0,2,0,0,4,0,3,3,0,1,0,13,79.1,100,6
20381,Santa Cruz Tacache de Mina,2940,14,10,196,265,792,18,51,587,-0.502763,Bajo,54.53568581,0.853952941,Medio,1881,359,1522,944,22,94,887,210,499,2454,1234,974,2825,1042,1902,726,0.3886903326,0.1552469979,0,0,0,1,0,0,0,0,0,1,0,0,0,2,89.1,98.6,7.2
20382,Santa Cruz Tacahua,1182,713,2,104,83,351,101,39,165,1.156697,Alto,52.48849611,0.821896799,Alto,1056,312,744,91,25,11,300,280,75,564,1117,354,1147,447,1081,704,0.3433033327,0.1915004998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,98.7,7.4
20383,Santa Cruz Tayata,595,18,2,19,58,174,8,7,68,0.832128,Medio,53.14425856,0.832165127,Medio,532,211,321,43,7,13,132,183,79,475,494,203,575,307,539,357,0.3765053252,0.1518139988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.7,99.2,7.2
20384,Santa Cruz Xitla,4794,3954,147,548,429,1137,115,89,914,1.132555,Alto,50.89537335,0.796950714,Alto,4329,2019,2310,430,16,20,2248,1580,1353,4133,3696,1915,4759,3331,4346,2661,0.3713973363,0.1288633322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.1,99.7,7.3
20385,Santa Cruz Xoxocotlán,100402,21064,3730,2334,4615,26608,16233,12760,25879,-0.662088,Bajo,56.69612614,0.88778243,Muy bajo,49552,14538,35014,31658,3776,17888,13480,17079,51520,66693,37711,15336,81210,36523,53328,24534,0.3831546704,0.1462080007,0,0,0,30,1,0,49,37,18,41,1,5,3,185,90.5,99.1,7
20386,Santa Cruz Zenzontepec,19079,14664,1248,3065,946,4468,571,193,1477,2.424761,Muy alto,47.35494324,0.741512506,Muy alto,18076,10245,7831,804,120,89,7741,10726,845,14288,17652,6112,18880,13139,18196,14131,0.3590216637,0.1321796651,0,0,0,5,0,0,3,0,0,8,0,1,0,17,88.2,99.5,7
20387,Santa Gertrudis,2891,32,105,306,248,839,197,123,714,-0.254842,Bajo,53.98890975,0.845391189,Medio,2005,387,1618,642,100,145,911,342,774,2213,921,574,2648,859,2105,934,0.399333328,0.1420129985,0,0,0,3,0,0,6,0,0,4,0,2,0,15,95.7,98.8,7.8
20388,Santa Inés del Monte,2809,84,37,272,103,643,87,34,488,1.704314,Alto,49.28785999,0.771779292,Alto,2694,1451,1243,114,2,0,950,1035,690,2591,2460,663,2808,1835,2696,2126,0.3619826635,0.276338011,0,0,0,1,0,0,1,0,0,2,0,0,0,4,83.5,99,5.5
20389,Santa Inés Yatzeche,908,903,14,221,31,231,12,20,179,1.065506,Alto,50.62679664,0.792745177,Alto,669,158,511,230,2,6,533,267,40,757,473,32,900,376,672,308,0.36379233,0.2092120051,0,0,0,2,0,0,3,0,0,2,0,1,0,8,96.8,99.5,10.9
20390,Santa Lucía del Camino,50362,12080,1386,945,2209,14990,10095,7555,13302,-1.037709,Muy bajo,59.23767508,0.927579549,Muy bajo,13760,1920,11841,20581,2230,14037,4858,4765,24606,28799,2310,6854,34341,8940,15990,4655,0.3548106651,0.1539899955,0,0,0,3,0,0,6,1,1,3,0,1,0,15,75.4,98.4,5.8
20391,Santa Lucía Miahuatlán,3375,3361,11,741,124,822,43,32,508,2.84789,Muy alto,46.26490061,0.724443955,Muy alto,3313,2463,849,57,4,3,1661,1635,705,2989,3193,2173,3370,2926,3317,2814,0.3435089986,0.1985696654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.1,98.8,7.3
20392,Santa Lucía Monteverde,6726,5027,115,954,467,1879,159,109,551,2.487315,Muy alto,47.48207801,0.74350326,Muy alto,6448,3548,2900,217,46,19,2182,2447,643,5021,6474,2988,6664,4380,6494,5263,0.3593246639,0.1376444995,0,0,0,4,0,0,3,0,0,5,0,0,1,13,89.2,99.4,6.5
20393,Santa Lucía Ocotlán,4173,4026,82,494,217,1027,355,52,816,0.996602,Alto,51.84443187,0.81181165,Alto,3737,1438,2299,400,14,24,1801,1167,621,3667,3492,873,4137,2492,3751,2137,0.3446413378,0.177224671,0,0,0,3,0,0,3,1,1,5,0,3,1,17,85.3,98.9,6.4
20394,Santa María Alotepec,2796,2731,14,275,270,811,51,68,371,1.047777,Alto,51.35733456,0.804184384,Alto,2234,541,1693,379,136,48,759,571,484,2058,1892,225,2613,997,2370,1332,0.3774259984,0.1373026669,0,0,0,1,0,0,1,0,0,0,0,0,1,3,70.5,94.6,5.1
20395,Santa María Apazco,1629,1552,237,431,212,505,6,23,118,2.377283,Muy alto,45.90897679,0.718870684,Muy alto,1536,794,742,84,5,5,701,682,331,1153,1522,292,1620,1030,1541,1170,0.3393806716,0.1787760009,0,0,0,2,0,0,2,0,0,1,0,2,0,7,97.5,99.4,11.4
20396,Santa María la Asunción,3259,3200,11,1128,252,943,60,32,221,2.677198,Muy alto,44.84223913,0.702167057,Muy alto,3135,2039,1096,117,6,4,1767,1428,431,2827,2754,1936,3252,2591,3140,2477,0.3556879958,0.1168543336,0,0,0,3,0,0,2,0,0,2,0,2,1,10,65.7,97.7,4.6
20397,Heroica Ciudad de Tlaxiaco,40123,17379,901,1926,2084,10460,2923,2668,8460,0.121398,Bajo,54.56302,0.854380956,Medio,24223,7190,17033,14014,1384,4914,5706,7925,23936,27792,22402,9047,38237,18430,25607,12495,0.4138133327,0.1262300014,0,0,0,1,0,0,1,0,0,1,0,0,0,3,79.9,99.1,6.6
20398,Ayoquezco de Aldama,4874,833,22,562,375,1380,222,148,1123,0.383921,Medio,52.63693041,0.824221074,Alto,3770,998,2771,982,37,87,1940,1114,1187,4001,3027,902,4752,2323,3807,1647,0.378757,0.1418873345,0,0,0,4,0,0,5,1,1,3,0,1,0,15,83.7,98.8,6
20399,Santa María Atzompa,41921,11163,1205,1095,2055,11498,5851,4698,10660,-0.534308,Bajo,55.85409743,0.874597432,Bajo,19485,5869,13616,15594,1548,9308,6597,7095,23831,28970,15173,7241,35079,15869,21033,9593,0.3806653321,0.1447156668,0,0,0,7,0,0,17,10,4,16,0,2,1,57,94.3,100,7.8
20400,Santa María Camotlán,1713,18,14,122,205,532,34,49,152,-0.072759,Bajo,53.16803117,0.832537373,Medio,1081,192,889,580,15,38,483,197,317,1397,718,503,1661,534,1096,411,0.3564783335,0.175546666,0,0,0,2,0,0,2,0,1,3,0,2,0,10,86.8,98.4,7.4
20401,Santa María Colotepec,27046,4291,1650,1739,1274,7191,1845,1334,5905,-0.044343,Bajo,53.75640047,0.841750417,Medio,12334,2495,9839,17290,518,1891,8388,7447,14095,26035,18585,12094,29624,18743,12852,3696,0.368067334,0.1335903307,0,0,0,9,0,0,9,1,3,16,0,4,3,45,64.5,98.7,4.9
20402,Santa María Cortijo,1067,103,1000,112,125,325,44,28,200,0.223743,Medio,51.42954692,0.805315129,Alto,790,324,466,233,10,35,309,419,274,867,650,565,1022,670,800,403,0.4066253404,0.1423760007,0,0,0,1,0,0,1,0,0,2,0,1,0,5,96.4,99.2,10.4
20403,Santa María Coyotepec,3751,616,71,87,119,1076,342,271,963,-0.663099,Bajo,56.17218482,0.879578238,Bajo,2024,345,1679,863,289,577,562,736,1388,2361,438,521,2887,837,2313,884,0.4144830008,0.1349270021,0,0,0,3,0,0,4,1,0,4,0,1,0,13,90.3,99,6.9
20404,Santa María Chachoápam,761,28,1,24,96,248,11,19,130,-0.466679,Bajo,55.62399201,0.870994302,Bajo,455,48,407,222,34,51,140,56,198,514,325,99,676,144,488,167,0.3716420035,0.1806130012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.1,100,8.2
20405,Villa de Chilapa de Díaz,1815,455,116,150,106,562,107,75,357,-0.099783,Bajo,53.39449944,0.836083551,Medio,1118,247,871,554,31,113,624,289,317,1376,692,317,1672,542,1148,496,0.4030926526,0.1517106667,0,0,0,2,0,0,2,0,0,2,0,2,0,8,71.2,96,5.2
20406,Santa María Chilchotla,21469,21119,34,4155,1427,5618,384,218,1944,3.521581,Muy alto,40.81128407,0.63904791,Muy alto,20521,13310,7211,922,6,30,9533,11959,3659,17704,21089,8747,21443,16564,20527,16371,0.3698816697,0.1388366645,0,0,0,4,0,0,3,0,0,6,0,1,1,15,78.4,95,5.8
20407,Santa María Chimalapa,9578,4937,119,1092,542,2643,294,78,1087,1.476259,Alto,48.80814082,0.764267558,Alto,8095,3095,5000,1319,114,54,3744,2796,2276,8105,6851,3219,9414,5672,8209,4808,,0.1709339991,0,3,0,5,0,0,2,0,0,4,0,3,0,17,90.7,98.6,8.1
20408,Santa María del Rosario,499,131,2,22,54,143,9,8,83,0.720733,Medio,53.36519557,0.835624693,Medio,428,138,291,59,6,6,104,87,121,359,440,103,487,215,434,271,0.3826720019,0.1975953331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7,97.2,7.1
20409,Santa María del Tule,8939,1283,254,119,399,2560,1600,1379,2380,-1.125472,Muy bajo,59.15209893,0.926239546,Muy bajo,3052,285,2767,2489,679,2723,1114,1030,1967,4456,543,568,5541,879,3731,1104,0.3928026656,0.1449079985,0,0,0,3,0,0,4,2,1,3,0,1,0,14,96.8,99.7,9.7
20410,Santa María Ecatepec,3418,2060,303,138,207,891,121,59,329,0.356063,Medio,52.82626048,0.82718572,Medio,3146,619,2527,160,74,40,708,627,474,2733,1083,676,3306,771,3220,2553,0.3945416609,0.1554756711,0,3,0,4,0,0,3,0,0,4,0,1,0,15,93.9,100,7.8
20411,Santa María Guelacé,908,346,15,20,78,251,59,53,218,-0.341964,Bajo,55.27973935,0.865603784,Bajo,538,139,399,276,24,70,195,198,425,666,343,162,814,351,562,238,0.3933700025,0.1416679968,0,0,0,1,0,0,2,0,0,2,0,0,0,5,98.1,99.5,11.3
20412,Santa María Guienagati,3178,1523,118,284,376,900,234,72,490,0.932223,Medio,50.30963516,0.787778869,Alto,2599,1063,1536,553,10,17,1182,1074,793,2826,2488,1572,3152,2223,2609,1336,0.3524716695,0.1933519989,0,0,0,3,0,0,2,0,0,3,0,1,2,11,94,98.6,7.4
20413,Santa María Huatulco,50862,5118,2335,2411,1964,15709,6940,4543,13479,-0.330929,Bajo,55.61065253,0.870785424,Bajo,19591,4811,14780,19663,1679,7986,11024,10878,20632,31881,17238,8134,39255,18379,21271,7762,0.3999643326,0.1263166691,19,11,2,22,5,3,43,33,9,66,1,5,16,235,97.2,100,8.4
20414,Santa María Huazolotitlán,11995,5125,6766,1495,898,3580,736,325,2784,0.218315,Medio,52.80277784,0.826818014,Medio,8318,2133,6185,3160,173,350,3767,2401,3331,9812,6732,5029,11477,6127,8491,3210,0.3597373366,0.150546665,0,0,0,4,0,0,3,1,0,6,0,0,0,14,86.8,98.6,6.3
20415,Santa María Ipalapa,4878,1504,1091,534,287,1292,66,100,1027,0.128243,Medio,52.71079829,0.825377742,Medio,3832,1469,2364,984,7,58,1746,905,888,4321,4000,1989,4816,3043,3839,2013,0.395764331,0.121649002,0,0,0,3,0,0,3,0,0,4,0,1,0,11,93.4,99,9.2
20416,Santa María Ixcatlán,461,31,0,69,71,161,27,10,35,0.86686,Medio,50.83903779,0.796068578,Alto,442,290,152,16,3,0,155,155,358,339,306,161,458,352,445,365,0.34025533,0.2306486617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6,98.2,7
20417,Santa María Jacatepec,9682,7462,200,1112,697,2617,369,200,1304,0.492807,Medio,51.4458805,0.80557089,Alto,7251,2813,4438,2111,84,239,3139,1915,1805,7942,6116,6045,9362,5659,7336,3800,0.374414325,0.1432886645,0,0,0,1,0,0,2,0,0,4,0,0,1,8,83.9,98.6,6.3
20418,Santa María Jalapa del Marqués,11735,1132,150,869,623,3645,1338,720,3014,-0.189907,Bajo,54.79008263,0.857936441,Bajo,5079,1120,3959,4013,286,1656,2705,2217,4405,7220,5560,3289,9092,5359,5365,1606,0.377219667,0.1447753335,0,2,0,5,0,0,6,6,1,11,0,1,2,34,82,96.5,6
20419,Santa María Jaltianguis,592,444,48,9,77,176,76,30,89,-0.449852,Bajo,55.4138188,0.867703282,Bajo,449,54,395,88,37,18,69,71,85,466,188,57,537,81,486,267,0.3760746618,0.204673335,0,2,0,1,0,0,1,0,0,2,0,1,0,7,83.8,98.6,7
20420,Santa María Lachixío,1679,1634,13,264,64,402,22,18,148,1.699967,Alto,50.09453248,0.784410661,Alto,1588,607,981,79,4,8,523,589,147,1533,1288,177,1667,806,1592,1184,0.3514206707,0.1449455023,0,0,0,1,0,0,1,0,0,1,0,0,1,4,90,98.4,8.7
20421,Santa María Mixtequilla,4690,193,77,277,296,1514,464,291,1265,-0.46673,Bajo,54.71774615,0.856803753,Bajo,2362,368,1994,1304,340,686,936,896,611,2751,1503,1145,3666,1221,2702,792,0.3806966643,0.1611480018,0,1,0,3,0,0,5,0,1,5,0,2,3,20,98,100,8.1
20422,Santa María Nativitas,603,298,5,43,71,196,8,14,68,0.296693,Medio,54.435796,0.852388806,Medio,504,168,336,51,27,21,128,108,122,422,417,144,555,226,531,375,0.3996400038,0.1677786658,0,0,0,1,0,0,1,0,0,1,0,0,0,3,50.2,88.9,4
20423,Santa María Nduayaco,453,13,0,27,41,145,9,12,75,0.574878,Medio,51.89016314,0.812527738,Alto,418,158,260,15,18,2,154,121,96,292,298,79,433,190,436,346,0.3680413365,0.195783332,0,0,0,2,0,0,2,0,0,2,0,0,0,6,76.8,96.4,6.6
20424,Santa María Ozolotepec,3793,1434,8,477,186,971,76,46,328,1.742722,Alto,50.12313608,0.784858553,Alto,3634,1981,1653,143,11,7,1327,1349,908,3146,3347,1429,3778,2590,3645,2789,0.3472766578,0.2120819986,0,0,0,2,0,0,2,0,0,2,0,0,0,6,92.1,98.9,8.7
20425,Santa María Pápalo,2058,2047,45,259,246,639,18,25,146,1.193529,Alto,51.42999642,0.805322168,Alto,1975,818,1157,72,9,3,723,571,319,1793,1151,810,2047,1075,1984,1546,0.3472133279,0.2557550073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5,97.6,7.8
20426,Santa María Peñoles,8967,8750,263,907,629,1708,85,33,517,2.251134,Muy alto,48.6004743,0.761015789,Muy alto,8821,5669,3152,148,2,0,2650,4184,2062,7837,8873,1935,8969,6288,8823,7874,0.3776256641,0.143398501,0,0,0,4,0,0,4,0,0,7,0,0,0,15,92.8,100,6.3
20427,Santa María Petapa,16706,7246,662,1243,1013,4911,1004,628,3423,0.026755,Bajo,53.04810712,0.830659529,Medio,10359,3210,7149,5506,461,1368,4279,2551,10023,12812,10131,5413,15866,9653,10821,4372,,0.1449295022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4,97.6,6
20428,Santa María Quiegolani,2224,2100,10,284,153,529,22,16,39,0.962273,Medio,50.23020123,0.786535045,Alto,2151,941,1210,37,30,7,671,556,169,1996,1364,934,2188,1102,2181,1832,0.38277933,0.137440001,0,2,0,2,0,0,1,0,0,2,0,0,0,7,82.9,99.3,6.3
20429,Santa María Sola,1516,77,0,176,138,440,57,49,227,0.975341,Alto,50.78998031,0.795300406,Alto,1335,675,660,173,3,6,552,534,769,1264,1256,372,1508,1100,1338,838,0.3694036603,0.1906169951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,99.3,6.6
20430,Santa María Tataltepec,317,91,0,29,43,92,16,2,32,0.322676,Medio,53.0337429,0.830434605,Medio,263,91,172,41,8,5,63,99,59,235,262,95,304,171,271,157,0.3609360059,0.1791509986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6,98.5,7.8
20431,Santa María Tecomavaca,1830,528,47,94,170,486,228,93,246,-0.152934,Bajo,53.91549452,0.844241609,Medio,1040,290,750,625,28,138,384,450,276,1441,1233,364,1665,774,1067,437,0.4137699902,0.1278163344,0,0,0,2,0,0,1,1,0,1,0,2,0,7,80.1,98.8,6.7
20432,Santa María Temaxcalapa,903,893,2,54,44,300,82,44,119,-0.08515,Bajo,54.94349878,0.860338725,Bajo,629,105,523,74,164,36,267,63,164,291,269,277,703,174,793,485,0.383877327,0.1625966678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4,98.2,6.2
20433,Santa María Temaxcaltepec,2694,2579,1030,505,79,619,171,21,341,2.320771,Muy alto,47.6199912,0.745662788,Muy alto,2474,1282,1192,219,0,2,1372,848,521,2578,2589,589,2693,1964,2474,1685,0.3555763364,0.1595014967,0,0,0,1,0,0,1,0,0,3,0,0,0,5,88.8,97.8,8.1
20434,Santa María Teopoxco,3985,3969,50,815,365,1129,55,21,367,1.451373,Alto,49.70145751,0.778255654,Alto,3765,1403,2363,77,121,24,1660,1008,248,3093,2107,1097,3842,1658,3886,3246,0.350109001,0.1861436665,0,0,0,2,0,0,2,0,0,2,0,1,1,8,93.1,97.6,8.6
20435,Santa María Tepantlali,3576,3490,32,760,359,920,109,83,387,2.12574,Muy alto,48.48459284,0.759201247,Muy alto,3152,1189,1964,348,46,31,1664,1182,680,2806,2659,323,3501,1855,3198,2036,0.3602190018,0.1647350043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6,99.1,6.9
20436,Santa María Texcatitlán,896,891,5,162,68,294,34,11,61,2.62809,Muy alto,45.09278338,0.706090231,Muy alto,818,274,544,60,14,4,336,209,21,197,870,523,878,421,832,587,0.351474663,0.187579006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,91.5,4.6
20437,Santa María Tlahuitoltepec,9653,9464,23,1603,394,2448,311,422,1582,1.875627,Muy alto,50.36606097,0.788662419,Alto,8757,4185,4572,698,113,89,3099,3507,2624,8193,8192,1961,9455,6084,8870,6115,0.412736992,0.1209190016,0,0,0,2,0,0,2,0,0,1,0,1,0,6,68.5,97.7,5
